Concept,ISO_Code,Similarity_ColdWar,Similarity_PostColdWar,Deviation_ColdWar,Deviation_PostColdWar,Deviation_Shift,Bloc
rule_law,YEM,0.3654624,0.5151881,0.6345376074314117,0.4848119020462036,-0.14972570538520813,Global South (G77/Rest of World)
rule_law,SOM,0.5740639,0.5574042,0.42593610286712646,0.44259577989578247,0.016659677028656006,Global South (G77/Rest of World)
rule_law,SEN,0.51811886,0.6613857,0.48188114166259766,0.338614284992218,-0.14326685667037964,Global South (G77/Rest of World)
rule_law,IRN,0.4809752,0.6506768,0.5190247893333435,0.34932321310043335,-0.16970157623291016,Global South (G77/Rest of World)
rule_law,KWT,0.70705855,0.56727946,0.29294145107269287,0.4327205419540405,0.13977909088134766,Global South (G77/Rest of World)
rule_law,LBR,0.33216524,0.59305316,0.6678347587585449,0.4069468379020691,-0.26088792085647583,Global South (G77/Rest of World)
rule_law,CMR,0.38499418,0.7018907,0.6150058209896088,0.2981092929840088,-0.3168965280056,Global South (G77/Rest of World)
rule_law,NPL,0.5715624,0.655303,0.42843759059906006,0.3446969985961914,-0.08374059200286865,Global South (G77/Rest of World)
rule_law,UKR,0.60110545,0.6323018,0.3988945484161377,0.36769819259643555,-0.03119635581970215,Global South (G77/Rest of World)
rule_law,ROU,0.45229405,0.6677816,0.5477059483528137,0.3322184085845947,-0.215487539768219,Global South (G77/Rest of World)
rule_law,BEN,0.046200875,0.59083235,0.9537991248071194,0.40916764736175537,-0.544631477445364,Global South (G77/Rest of World)
rule_law,PRY,0.48650545,0.58728194,0.5134945511817932,0.4127180576324463,-0.10077649354934692,Global South (G77/Rest of World)
rule_law,THA,0.46193355,0.63674116,0.5380664467811584,0.36325883865356445,-0.174807608127594,Global South (G77/Rest of World)
rule_law,MMR,0.56013936,0.5812439,0.43986064195632935,0.4187561273574829,-0.021104514598846436,Global South (G77/Rest of World)
rule_law,TGO,0.4080392,0.5434432,0.5919607877731323,0.4565567970275879,-0.13540399074554443,Global South (G77/Rest of World)
rule_law,AUS,0.47969192,0.58793867,0.5203080773353577,0.41206133365631104,-0.10824674367904663,Global North (Western/Allies)
rule_law,NLD,0.46799847,0.5847813,0.5320015251636505,0.415218710899353,-0.11678281426429749,Global North (Western/Allies)
rule_law,LBN,0.44356918,0.56707084,0.5564308166503906,0.4329291582107544,-0.12350165843963623,Global South (G77/Rest of World)
rule_law,EGY,0.6898159,0.6528559,0.310184121131897,0.34714412689208984,0.03696000576019287,Global South (G77/Rest of World)
rule_law,NZL,0.40357193,0.4286701,0.5964280664920807,0.5713298916816711,-0.025098174810409546,Global North (Western/Allies)
rule_law,UGA,0.357382,0.5840945,0.6426180005073547,0.4159054756164551,-0.22671252489089966,Global South (G77/Rest of World)
rule_law,TZA,0.4276278,0.7270799,0.5723721981048584,0.27292007207870483,-0.29945212602615356,Global South (G77/Rest of World)
rule_law,FJI,0.77461314,0.622411,0.2253868579864502,0.37758898735046387,0.15220212936401367,Global South (G77/Rest of World)
rule_law,NIC,0.54379404,0.6190214,0.45620596408843994,0.3809785842895508,-0.07522737979888916,Global South (G77/Rest of World)
rule_law,ITA,0.50439346,0.5928815,0.49560654163360596,0.4071184992790222,-0.08848804235458374,Global North (Western/Allies)
rule_law,TCD,0.4464848,0.5210408,0.5535151958465576,0.47895920276641846,-0.07455599308013916,Global South (G77/Rest of World)
rule_law,PER,0.6536906,0.6793195,0.3463094234466553,0.32068049907684326,-0.02562892436981201,Global South (G77/Rest of World)
rule_law,COL,0.64772755,0.53714275,0.3522724509239197,0.4628572463989258,0.1105847954750061,Global South (G77/Rest of World)
rule_law,CHL,0.52599907,0.6693186,0.4740009307861328,0.33068138360977173,-0.14331954717636108,Global South (G77/Rest of World)
rule_law,SLV,0.4098376,0.566344,0.5901623964309692,0.4336559772491455,-0.15650641918182373,Global South (G77/Rest of World)
rule_law,FIN,0.22313932,0.58274156,0.7768606841564178,0.41725844144821167,-0.3596022427082062,Global North (Western/Allies)
rule_law,SAU,0.53271276,0.5221014,0.46728724241256714,0.47789859771728516,0.010611355304718018,Global South (G77/Rest of World)
rule_law,CUB,0.48120734,0.57342184,0.5187926590442657,0.426578164100647,-0.09221449494361877,Global South (G77/Rest of World)
rule_law,ISR,0.45593944,0.50726974,0.5440605580806732,0.4927302598953247,-0.05133029818534851,Global South (G77/Rest of World)
rule_law,KHM,0.4801461,0.5369417,0.5198538899421692,0.4630582928657532,-0.056795597076416016,Global South (G77/Rest of World)
rule_law,KEN,0.6564033,0.65183055,0.3435966968536377,0.3481694459915161,0.004572749137878418,Global South (G77/Rest of World)
rule_law,GIN,0.2985615,0.55750674,0.7014384865760803,0.4424932599067688,-0.2589452266693115,Global South (G77/Rest of World)
rule_law,IDN,0.23937833,0.61626685,0.7606216669082642,0.3837331533432007,-0.3768885135650635,Global South (G77/Rest of World)
rule_law,BOL,0.34058052,0.4811294,0.6594194769859314,0.5188705921173096,-0.14054888486862183,Global South (G77/Rest of World)
rule_law,SYR,0.6721537,0.44421923,0.3278462886810303,0.5557807683944702,0.22793447971343994,Global South (G77/Rest of World)
rule_law,RUS,0.60460335,0.5377378,0.3953966498374939,0.46226221323013306,0.06686556339263916,P5 (Major Powers)
rule_law,TUN,0.5685449,0.65593815,0.4314550757408142,0.34406185150146484,-0.08739322423934937,Global South (G77/Rest of World)
rule_law,NOR,0.43968618,0.61700016,0.5603138208389282,0.38299983739852905,-0.17731398344039917,Global North (Western/Allies)
rule_law,ALB,0.30475414,0.5850771,0.6952458620071411,0.41492289304733276,-0.28032296895980835,Global South (G77/Rest of World)
rule_law,IND,0.3272153,0.5842977,0.672784686088562,0.41570228338241577,-0.25708240270614624,Global South (G77/Rest of World)
rule_law,ARG,0.6178347,0.649832,0.3821653127670288,0.35016798973083496,-0.03199732303619385,Global South (G77/Rest of World)
rule_law,JOR,0.5001917,0.5803486,0.49980831146240234,0.4196513891220093,-0.08015692234039307,Global South (G77/Rest of World)
rule_law,SWE,0.48660162,0.66268736,0.5133983790874481,0.33731263875961304,-0.17608574032783508,Global North (Western/Allies)
rule_law,BFA,0.18388662,0.5322162,0.8161133825778961,0.4677838087081909,-0.3483295738697052,Global South (G77/Rest of World)
rule_law,ECU,0.53411025,0.53043437,0.46588975191116333,0.46956562995910645,0.0036758780479431152,Global South (G77/Rest of World)
rule_law,BGR,0.64836526,0.6677316,0.3516347408294678,0.3322684168815613,-0.019366323947906494,Global South (G77/Rest of World)
rule_law,GBR,0.43844974,0.5826769,0.5615502595901489,0.41732311248779297,-0.14422714710235596,P5 (Major Powers)
rule_law,PHL,0.47761336,0.54234827,0.5223866403102875,0.4576517343521118,-0.06473490595817566,Global South (G77/Rest of World)
rule_law,LKA,0.61806655,0.63738954,0.38193345069885254,0.36261045932769775,-0.019322991371154785,Global South (G77/Rest of World)
rule_law,POL,0.49077207,0.6794028,0.5092279314994812,0.32059717178344727,-0.18863075971603394,Global North (Western/Allies)
rule_law,DZA,0.3076489,0.5887245,0.6923511028289795,0.4112755060195923,-0.2810755968093872,Global South (G77/Rest of World)
rule_law,CYP,0.48275536,0.60611534,0.5172446370124817,0.39388465881347656,-0.12335997819900513,Global South (G77/Rest of World)
rule_law,COG,0.48051557,0.54117465,0.5194844305515289,0.45882534980773926,-0.06065908074378967,Global South (G77/Rest of World)
rule_law,AUT,0.39170307,0.5627004,0.6082969307899475,0.43729960918426514,-0.17099732160568237,Global North (Western/Allies)
rule_law,MEX,0.54423404,0.5962114,0.455765962600708,0.40378862619400024,-0.051977336406707764,Global South (G77/Rest of World)
rule_law,MYS,0.30867213,0.6285479,0.6913278698921204,0.37145209312438965,-0.3198757767677307,Global South (G77/Rest of World)
rule_law,CAF,0.16110861,0.60945314,0.8388913869857788,0.39054685831069946,-0.44834452867507935,Global South (G77/Rest of World)
rule_law,VEN,0.07224008,0.54897344,0.9277599230408669,0.4510265588760376,-0.47673336416482925,Global South (G77/Rest of World)
rule_law,HUN,0.41933316,0.61295253,0.5806668400764465,0.3870474696159363,-0.19361937046051025,Global South (G77/Rest of World)
rule_law,ISL,0.50282425,0.63809854,0.49717575311660767,0.3619014620780945,-0.13527429103851318,Global South (G77/Rest of World)
rule_law,GRC,0.48098433,0.67418224,0.5190156698226929,0.3258177638053894,-0.19319790601730347,Global North (Western/Allies)
rule_law,COD,0.58189553,0.55804974,0.41810446977615356,0.441950261592865,0.023845791816711426,Global South (G77/Rest of World)
rule_law,LUX,0.29314262,0.60649633,0.7068573832511902,0.39350366592407227,-0.3133537173271179,Global South (G77/Rest of World)
rule_law,ZMB,0.08990325,0.6317489,0.910096749663353,0.36825108528137207,-0.5418456643819809,Global South (G77/Rest of World)
rule_law,URY,0.42212075,0.6599139,0.5778792500495911,0.34008610248565674,-0.23779314756393433,Global South (G77/Rest of World)
rule_law,PAN,0.7379114,0.609877,0.2620885968208313,0.39012300968170166,0.12803441286087036,Global South (G77/Rest of World)
rule_law,AFG,0.42865154,0.6323232,0.5713484585285187,0.3676767945289612,-0.2036716639995575,Global South (G77/Rest of World)
rule_law,TUR,0.64685345,0.665571,0.3531465530395508,0.3344290256500244,-0.018717527389526367,Global South (G77/Rest of World)
rule_law,LBY,0.29779387,0.5556213,0.7022061347961426,0.44437867403030396,-0.2578274607658386,Global South (G77/Rest of World)
rule_law,BRA,0.5006275,0.627103,0.4993724822998047,0.37289702892303467,-0.12647545337677002,Global South (G77/Rest of World)
rule_law,ETH,0.20874791,0.5879532,0.7912520915269852,0.41204679012298584,-0.37920530140399933,Global South (G77/Rest of World)
rule_law,DOM,0.45916957,0.6034716,0.5408304333686829,0.396528422832489,-0.14430201053619385,Global South (G77/Rest of World)
rule_law,BDI,0.47267616,0.48249888,0.527323842048645,0.5175011157989502,-0.009822726249694824,Global South (G77/Rest of World)
rule_law,NER,0.43418592,0.67816484,0.5658140778541565,0.32183516025543213,-0.24397891759872437,Global South (G77/Rest of World)
rule_law,MUS,0.27939636,0.6091484,0.7206036448478699,0.39085161685943604,-0.32975202798843384,Global South (G77/Rest of World)
rule_law,IRL,0.617292,0.5527514,0.38270801305770874,0.44724857807159424,0.0645405650138855,Global North (Western/Allies)
rule_law,FRA,0.5340258,0.50590897,0.46597421169281006,0.4940910339355469,0.028116822242736816,P5 (Major Powers)
rule_law,PAK,0.63518643,0.55544937,0.36481356620788574,0.44455063343048096,0.07973706722259521,Global South (G77/Rest of World)
rule_law,MLI,0.4867316,0.6586006,0.5132684111595154,0.3413993716239929,-0.17186903953552246,Global South (G77/Rest of World)
rule_law,BEL,0.6728294,0.6643721,0.32717061042785645,0.3356279134750366,0.008457303047180176,Global North (Western/Allies)
rule_law,GHA,0.5151672,0.7028455,0.4848328232765198,0.2971544861793518,-0.18767833709716797,Global South (G77/Rest of World)
rule_law,BLR,0.23308691,0.4912696,0.7669130861759186,0.508730411529541,-0.25818267464637756,Global South (G77/Rest of World)
rule_law,GUY,0.49506405,0.66078967,0.5049359500408173,0.3392103314399719,-0.16572561860084534,Global South (G77/Rest of World)
rule_law,JPN,0.14868943,0.56278074,0.8513105660676956,0.4372192621231079,-0.4140913039445877,Global North (Western/Allies)
rule_law,RWA,0.55378425,0.72623134,0.44621574878692627,0.27376866340637207,-0.1724470853805542,Global South (G77/Rest of World)
rule_law,BHR,0.66876537,0.5939824,0.3312346339225769,0.40601760149002075,0.07478296756744385,Global South (G77/Rest of World)
rule_law,ARE,0.6238387,0.53949916,0.37616127729415894,0.4605008363723755,0.08433955907821655,Global South (G77/Rest of World)
rule_law,HND,0.56644654,0.52139056,0.43355345726013184,0.47860944271087646,0.04505598545074463,Global South (G77/Rest of World)
rule_law,GMB,0.5594391,0.66690403,0.44056087732315063,0.3330959677696228,-0.10746490955352783,Global South (G77/Rest of World)
rule_law,BTN,0.3380829,0.5518506,0.6619170904159546,0.4481493830680847,-0.21376770734786987,Global South (G77/Rest of World)
rule_law,SWZ,0.13951853,0.48146462,0.860481470823288,0.5185353755950928,-0.3419460952281952,Global South (G77/Rest of World)
rule_law,BRB,0.6863936,0.64222026,0.3136063814163208,0.35777974128723145,0.044173359870910645,Global South (G77/Rest of World)
rule_law,DNK,0.40570158,0.67454123,0.5942984223365784,0.3254587650299072,-0.26883965730667114,Global North (Western/Allies)
rule_law,CRI,0.29074854,0.6445522,0.7092514634132385,0.35544782876968384,-0.3538036346435547,Global South (G77/Rest of World)
rule_law,PRT,0.6950757,0.6220498,0.3049243092536926,0.37795019149780273,0.07302588224411011,Global North (Western/Allies)
rule_law,OMN,0.5253117,0.49870276,0.4746882915496826,0.5012972354888916,0.026608943939208984,Global South (G77/Rest of World)
rule_law,BHS,0.66195714,0.63635707,0.33804285526275635,0.36364293098449707,0.025600075721740723,Global South (G77/Rest of World)
rule_law,LSO,0.26620448,0.63229656,0.7337955236434937,0.3677034378051758,-0.36609208583831787,Global South (G77/Rest of World)
rule_law,DEU,0.5321623,0.6180607,0.46783769130706787,0.3819392919540405,-0.08589839935302734,Global North (Western/Allies)
rule_law,BGD,0.42998323,0.6750561,0.5700167715549469,0.3249439001083374,-0.2450728714466095,Global South (G77/Rest of World)
rule_law,GRD,0.44486588,0.54499876,0.555134117603302,0.45500123500823975,-0.10013288259506226,Global South (G77/Rest of World)
rule_law,BWA,0.42234617,0.6946662,0.5776538252830505,0.30533379316329956,-0.272320032119751,Global South (G77/Rest of World)
rule_law,MOZ,0.27907184,0.6132194,0.7209281623363495,0.38678061962127686,-0.33414754271507263,Global South (G77/Rest of World)
rule_law,STP,0.37379965,0.5333709,0.6262003481388092,0.4666290879249573,-0.15957126021385193,Global South (G77/Rest of World)
rule_law,CPV,0.13747966,0.66304255,0.8625203371047974,0.3369574546813965,-0.5255628824234009,Global South (G77/Rest of World)
rule_law,PNG,0.12636423,0.5448543,0.8736357688903809,0.4551457166671753,-0.41849005222320557,Global South (G77/Rest of World)
rule_law,MDV,0.2694002,0.65792954,0.7305997908115387,0.34207046031951904,-0.38852933049201965,Global South (G77/Rest of World)
rule_law,GNB,0.56749797,0.67023134,0.43250203132629395,0.32976865768432617,-0.10273337364196777,Global South (G77/Rest of World)
rule_law,SUR,0.6219296,0.6082456,0.3780704140663147,0.3917543888092041,0.013683974742889404,Global South (G77/Rest of World)
rule_law,COM,0.5129945,0.5699972,0.48700547218322754,0.4300028085708618,-0.05700266361236572,Global South (G77/Rest of World)
rule_law,AGO,0.33992204,0.63143337,0.6600779592990875,0.368566632270813,-0.29151132702827454,Global South (G77/Rest of World)
rule_law,DMA,0.3652231,0.6820543,0.6347768902778625,0.3179457187652588,-0.31683117151260376,Global South (G77/Rest of World)
rule_law,LCA,0.5975657,0.57749,0.4024342894554138,0.422510027885437,0.020075738430023193,Global South (G77/Rest of World)
rule_law,ZWE,0.34276608,0.68499994,0.6572339236736298,0.315000057220459,-0.3422338664531708,Global South (G77/Rest of World)
rule_law,VCT,0.26410216,0.7086366,0.7358978390693665,0.2913634181022644,-0.44453442096710205,Global South (G77/Rest of World)
rule_law,ATG,0.40685755,0.63011867,0.5931424498558044,0.3698813319206238,-0.22326111793518066,Global South (G77/Rest of World)
rule_law,BLZ,0.47183135,0.61802906,0.528168648481369,0.38197094202041626,-0.14619770646095276,Global South (G77/Rest of World)
rule_law,VUT,0.064372905,0.6098875,0.9356270954012871,0.3901125192642212,-0.5455145761370659,Global South (G77/Rest of World)
rule_law,BRN,0.4218992,0.53548366,0.5781008005142212,0.4645163416862488,-0.11358445882797241,Global South (G77/Rest of World)
rule_law,NAM,0.19331633,0.69911325,0.806683674454689,0.30088675022125244,-0.5057969242334366,Global South (G77/Rest of World)
rule_law,LIE,0.4721786,0.566484,0.5278213918209076,0.4335160255432129,-0.0943053662776947,Global South (G77/Rest of World)
rule_law,EST,0.2403748,0.64763963,0.7596251964569092,0.3523603677749634,-0.4072648286819458,Global South (G77/Rest of World)
rule_law,KOR,0.4435567,0.6675558,0.5564433038234711,0.3324441909790039,-0.22399911284446716,Global North (Western/Allies)
self_determination,TTO,0.65035987,0.66344583,0.3496401309967041,0.3365541696548462,-0.01308596134185791,Global South (G77/Rest of World)
self_determination,QAT,0.6127775,0.5862752,0.3872225284576416,0.41372478008270264,0.026502251625061035,Global South (G77/Rest of World)
self_determination,ZAF,0.26598215,0.5629503,0.7340178489685059,0.4370496869087219,-0.29696816205978394,Global South (G77/Rest of World)
self_determination,USA,0.46020454,0.41080487,0.539795458316803,0.5891951322555542,0.04939967393875122,P5 (Major Powers)
self_determination,GTM,0.590235,0.46202695,0.40976500511169434,0.5379730463027954,0.12820804119110107,Global South (G77/Rest of World)
self_determination,SDN,0.638651,0.58373624,0.3613489866256714,0.41626375913619995,0.054914772510528564,Global South (G77/Rest of World)
self_determination,MAR,0.62093544,0.5920793,0.37906455993652344,0.4079207181930542,0.02885615825653076,Global South (G77/Rest of World)
self_determination,CAN,0.30696625,0.32693815,0.693033754825592,0.6730618476867676,-0.019971907138824463,Global North (Western/Allies)
self_determination,ESP,0.61854756,0.5037974,0.38145244121551514,0.49620258808135986,0.11475014686584473,Global North (Western/Allies)
self_determination,MRT,0.65185,0.62569,0.34815001487731934,0.3743100166320801,0.026160001754760742,Global South (G77/Rest of World)
self_determination,HTI,0.6308627,0.43453836,0.3691372871398926,0.5654616355895996,0.19632434844970703,Global South (G77/Rest of World)
self_determination,MLT,0.6480898,0.3614003,0.35191017389297485,0.638599693775177,0.28668951988220215,Global South (G77/Rest of World)
self_determination,IRQ,0.6265193,0.4754627,0.3734806776046753,0.5245372951030731,0.15105661749839783,Global South (G77/Rest of World)
self_determination,JAM,0.6203593,0.5562874,0.37964069843292236,0.44371259212493896,0.0640718936920166,Global South (G77/Rest of World)
self_determination,YEM,0.6307275,0.602119,0.36927247047424316,0.3978809714317322,0.028608500957489014,Global South (G77/Rest of World)
self_determination,SOM,0.64016587,0.5922449,0.35983413457870483,0.4077550768852234,0.047920942306518555,Global South (G77/Rest of World)
self_determination,NGA,0.6219279,0.6099201,0.3780720829963684,0.39007991552352905,0.012007832527160645,Global South (G77/Rest of World)
self_determination,SEN,0.64442754,0.43169585,0.3555724620819092,0.5683041512966156,0.21273168921470642,Global South (G77/Rest of World)
self_determination,IRN,0.65254134,0.5799204,0.3474586606025696,0.4200795888900757,0.0726209282875061,Global South (G77/Rest of World)
self_determination,KWT,0.6242901,0.6332602,0.3757098913192749,0.36673980951309204,-0.008970081806182861,Global South (G77/Rest of World)
self_determination,LBR,0.6376948,0.35772538,0.362305223941803,0.6422746181488037,0.27996939420700073,Global South (G77/Rest of World)
self_determination,CMR,0.6354061,0.50071335,0.3645939230918884,0.4992866516113281,0.1346927285194397,Global South (G77/Rest of World)
self_determination,NPL,0.6231942,0.56089747,0.37680578231811523,0.43910253047943115,0.06229674816131592,Global South (G77/Rest of World)
self_determination,LAO,0.6147807,0.63620377,0.3852192759513855,0.3637962341308594,-0.021423041820526123,Global South (G77/Rest of World)
self_determination,UKR,0.57682896,0.36290237,0.4231710433959961,0.6370976269245148,0.21392658352851868,Global South (G77/Rest of World)
self_determination,ROU,0.59527504,0.11847702,0.40472495555877686,0.8815229833126068,0.47679802775382996,Global South (G77/Rest of World)
self_determination,GAB,0.6156883,0.3400488,0.3843116760253906,0.6599512100219727,0.27563953399658203,Global South (G77/Rest of World)
self_determination,PRY,0.556102,0.44297445,0.4438980221748352,0.5570255517959595,0.11312752962112427,Global South (G77/Rest of World)
self_determination,MMR,0.64396036,0.43292892,0.3560396432876587,0.5670710802078247,0.21103143692016602,Global South (G77/Rest of World)
self_determination,TGO,0.6246252,0.5428073,0.37537479400634766,0.45719271898269653,0.08181792497634888,Global South (G77/Rest of World)
self_determination,AUS,0.6178421,0.36391166,0.38215792179107666,0.6360883414745331,0.2539304196834564,Global North (Western/Allies)
self_determination,NLD,0.6132089,0.265135,0.3867911100387573,0.7348650097846985,0.34807389974594116,Global North (Western/Allies)
self_determination,LBN,0.5427642,0.5264667,0.45723581314086914,0.4735332727432251,0.016297459602355957,Global South (G77/Rest of World)
self_determination,SLE,0.5904521,0.5565505,0.40954792499542236,0.4434494972229004,0.03390157222747803,Global South (G77/Rest of World)
self_determination,EGY,0.602728,0.60089797,0.397271990776062,0.39910203218460083,0.0018300414085388184,Global South (G77/Rest of World)
self_determination,NZL,0.5589211,0.43029127,0.44107890129089355,0.5697087347507477,0.12862983345985413,Global North (Western/Allies)
self_determination,UGA,0.63571954,0.5590124,0.36428046226501465,0.44098758697509766,0.07670712471008301,Global South (G77/Rest of World)
self_determination,CSK,0.61353445,0.19023728,0.38646554946899414,0.809762716293335,0.4232971668243408,Global South (G77/Rest of World)
self_determination,TZA,0.6567123,0.5544912,0.34328770637512207,0.44550877809524536,0.10222107172012329,Global South (G77/Rest of World)
self_determination,FJI,0.6185472,0.4247865,0.3814527988433838,0.5752134919166565,0.1937606930732727,Global South (G77/Rest of World)
self_determination,NIC,0.61375374,0.5846059,0.3862462639808655,0.415394127368927,0.029147863388061523,Global South (G77/Rest of World)
self_determination,ITA,0.57878023,0.10578121,0.42121976613998413,0.8942187875509262,0.4729990214109421,Global North (Western/Allies)
self_determination,TCD,0.65695626,0.5332093,0.3430437445640564,0.46679067611694336,0.12374693155288696,Global South (G77/Rest of World)
self_determination,PER,0.56645185,0.4984437,0.4335481524467468,0.5015563070774078,0.06800815463066101,Global South (G77/Rest of World)
self_determination,COL,0.5233015,0.22214255,0.47669851779937744,0.7778574526309967,0.30115893483161926,Global South (G77/Rest of World)
self_determination,CHL,0.62852657,0.45546442,0.37147343158721924,0.5445355772972107,0.17306214570999146,Global South (G77/Rest of World)
self_determination,SLV,0.5464242,0.5500009,0.4535757899284363,0.4499990940093994,-0.0035766959190368652,Global South (G77/Rest of World)
self_determination,FIN,0.5822903,0.5759904,0.41770970821380615,0.42400962114334106,0.006299912929534912,Global North (Western/Allies)
self_determination,SAU,0.6123748,0.6248642,0.38762521743774414,0.37513577938079834,-0.0124894380569458,Global South (G77/Rest of World)
self_determination,SGP,0.59418136,-0.054350622,0.4058186411857605,1.05435062199831,0.6485319808125496,Global South (G77/Rest of World)
self_determination,CUB,0.6256603,0.63936335,0.3743396997451782,0.3606366515159607,-0.01370304822921753,Global South (G77/Rest of World)
self_determination,ISR,0.37775138,0.37194923,0.6222486197948456,0.6280507743358612,0.005802154541015625,Global South (G77/Rest of World)
self_determination,KHM,0.6222184,0.5146165,0.37778162956237793,0.4853835105895996,0.10760188102722168,Global South (G77/Rest of World)
self_determination,KEN,0.6208499,0.15531367,0.3791500926017761,0.8446863293647766,0.4655362367630005,Global South (G77/Rest of World)
self_determination,GIN,0.63631535,0.3914346,0.36368465423583984,0.6085653901100159,0.24488073587417603,Global South (G77/Rest of World)
self_determination,IDN,0.6559525,0.69714963,0.344047486782074,0.3028503656387329,-0.041197121143341064,Global South (G77/Rest of World)
self_determination,BOL,0.5916548,0.51765794,0.40834522247314453,0.48234206438064575,0.07399684190750122,Global South (G77/Rest of World)
self_determination,SYR,0.6323528,0.5963682,0.3676471710205078,0.4036318063735962,0.03598463535308838,Global South (G77/Rest of World)
self_determination,RUS,0.58425057,0.49935403,0.4157494306564331,0.5006459653377533,0.08489653468132019,P5 (Major Powers)
self_determination,MDG,0.62388325,0.28541446,0.3761167526245117,0.714585542678833,0.3384687900543213,Global South (G77/Rest of World)
self_determination,TUN,0.5953325,0.5914861,0.4046674966812134,0.4085139036178589,0.003846406936645508,Global South (G77/Rest of World)
self_determination,ALB,0.50344014,0.42010286,0.49655985832214355,0.5798971354961395,0.08333727717399597,Global South (G77/Rest of World)
self_determination,IND,0.55221653,0.6043136,0.4477834701538086,0.39568638801574707,-0.05209708213806152,Global South (G77/Rest of World)
self_determination,ARG,0.63644767,0.61510026,0.3635523319244385,0.38489973545074463,0.021347403526306152,Global South (G77/Rest of World)
self_determination,JOR,0.6167617,0.57848674,0.3832383155822754,0.42151325941085815,0.038274943828582764,Global South (G77/Rest of World)
self_determination,SWE,0.5997583,0.47610605,0.4002416729927063,0.5238939523696899,0.12365227937698364,Global North (Western/Allies)
self_determination,BFA,0.6487378,0.55318624,0.3512622117996216,0.44681376218795776,0.09555155038833618,Global South (G77/Rest of World)
self_determination,ECU,0.62394553,0.5540541,0.37605446577072144,0.4459459185600281,0.06989145278930664,Global South (G77/Rest of World)
self_determination,GBR,0.58020663,0.3614279,0.41979336738586426,0.638572096824646,0.21877872943878174,P5 (Major Powers)
self_determination,PHL,0.59653056,0.42015868,0.403469443321228,0.5798413157463074,0.17637187242507935,Global South (G77/Rest of World)
self_determination,POL,0.59887064,0.46413505,0.4011293649673462,0.5358649492263794,0.1347355842590332,Global North (Western/Allies)
self_determination,DZA,0.6240205,0.63207054,0.375979483127594,0.36792945861816406,-0.008050024509429932,Global South (G77/Rest of World)
self_determination,CYP,0.66475534,0.24450362,0.33524465560913086,0.7554963827133179,0.420251727104187,Global South (G77/Rest of World)
self_determination,COG,0.6485458,0.20232937,0.3514541983604431,0.7976706326007843,0.4462164342403412,Global South (G77/Rest of World)
self_determination,AUT,0.5639491,0.46969634,0.4360508918762207,0.5303036570549011,0.09425276517868042,Global North (Western/Allies)
self_determination,MEX,0.55269456,0.5361091,0.44730544090270996,0.4638909101486206,0.016585469245910645,Global South (G77/Rest of World)
self_determination,MYS,0.63049984,0.5981705,0.36950016021728516,0.40182948112487793,0.03232932090759277,Global South (G77/Rest of World)
self_determination,CAF,0.6222693,0.39685577,0.37773072719573975,0.6031442284584045,0.2254135012626648,Global South (G77/Rest of World)
self_determination,VEN,0.5778763,0.6588422,0.42212367057800293,0.34115779399871826,-0.08096587657928467,Global South (G77/Rest of World)
self_determination,HUN,0.53075993,0.49093774,0.46924006938934326,0.509062260389328,0.03982219099998474,Global South (G77/Rest of World)
self_determination,ISL,0.5457007,0.5115134,0.45429927110671997,0.4884865880012512,0.03418731689453125,Global South (G77/Rest of World)
self_determination,GRC,0.60208255,0.28764534,0.3979174494743347,0.7123546600341797,0.31443721055984497,Global North (Western/Allies)
self_determination,LUX,0.5809461,0.47974277,0.41905391216278076,0.5202572345733643,0.1012033224105835,Global South (G77/Rest of World)
self_determination,ZMB,0.6226062,0.575275,0.37739378213882446,0.4247249960899353,0.04733121395111084,Global South (G77/Rest of World)
self_determination,URY,0.60145247,0.49568006,0.39854753017425537,0.5043199360370636,0.10577240586280823,Global South (G77/Rest of World)
self_determination,PAN,0.62372816,0.5243244,0.3762718439102173,0.4756755828857422,0.0994037389755249,Global South (G77/Rest of World)
self_determination,AFG,0.6534468,0.5663624,0.3465532064437866,0.4336376190185547,0.08708441257476807,Global South (G77/Rest of World)
self_determination,LBY,0.65811664,0.6299999,0.3418833613395691,0.37000012397766113,0.02811676263809204,Global South (G77/Rest of World)
self_determination,BRA,0.62287015,0.5892043,0.37712985277175903,0.4107956886291504,0.03366583585739136,Global South (G77/Rest of World)
self_determination,ETH,0.6439905,0.5993118,0.35600948333740234,0.40068817138671875,0.044678688049316406,Global South (G77/Rest of World)
self_determination,DOM,0.5716965,0.55331385,0.42830348014831543,0.44668614864349365,0.018382668495178223,Global South (G77/Rest of World)
self_determination,MNG,0.5986069,0.3157705,0.4013931155204773,0.6842294931411743,0.282836377620697,Global South (G77/Rest of World)
self_determination,BDI,0.6753166,0.45415166,0.32468342781066895,0.5458483397960663,0.22116491198539734,Global South (G77/Rest of World)
self_determination,NER,0.6402941,0.54702616,0.35970592498779297,0.4529738426208496,0.09326791763305664,Global South (G77/Rest of World)
self_determination,MUS,0.63587666,0.639717,0.3641233444213867,0.3602830171585083,-0.003840327262878418,Global South (G77/Rest of World)
self_determination,IRL,0.5808927,0.44433886,0.4191073179244995,0.555661141872406,0.1365538239479065,Global North (Western/Allies)
self_determination,FRA,0.54771453,0.44230318,0.4522854685783386,0.5576968193054199,0.1054113507270813,P5 (Major Powers)
